epoch,home_team,away_team,tournament,neutral,home_team_win_percent,away_team_win_percent,winner
983595600.0,H-United States,A-Brazil,Friendly,F,0.4066666666666667,0.6884057971014492,Away
983682000.0,H-Qatar,A-Malaysia,FIFA World Cup qualification,T,0.41975308641975306,0.0,Home
983941200.0,H-Mexico,A-Brazil,Friendly,F,0.46706586826347307,0.6906474820143885,Tie
984027600.0,H-Palestine,A-Qatar,FIFA World Cup qualification,T,0.0,0.4268292682926829,Away
984200400.0,H-Senegal,A-Namibia,FIFA World Cup qualification,F,0.30927835051546393,0.0,Home
984286800.0,H-Ghana,A-Nigeria,FIFA World Cup qualification,F,0.38613861386138615,0.30434782608695654,Tie
984286800.0,H-Hong Kong,A-Qatar,FIFA World Cup qualification,F,0.0,0.43373493975903615,Away
985064400.0,H-Qatar,A-Malaysia,FIFA World Cup qualification,F,0.44047619047619047,0.0,Tie
985323600.0,H-Qatar,A-Palestine,FIFA World Cup qualification,F,0.44047619047619047,0.0,Home
985410000.0,H-Andorra,A-Netherlands,FIFA World Cup qualification,T,0.0,0.5116279069767442,Away
985410000.0,H-Armenia,A-Wales,FIFA World Cup qualification,F,0.0,0.2708333333333333,Tie
985410000.0,H-Croatia,A-Latvia,FIFA World Cup qualification,F,0.4864864864864865,0.0,Home
985410000.0,H-England,A-Finland,FIFA World Cup qualification,F,0.4578313253012048,0.14285714285714285,Home
985410000.0,H-France,A-Japan,Friendly,F,0.6444444444444445,0.4864864864864865,Home
985410000.0,H-Germany,A-Albania,FIFA World Cup qualification,F,0.6095238095238096,0.0,Home
985410000.0,H-Malta,A-Denmark,FIFA World Cup qualification,F,0.10526315789473684,0.5194805194805194,Away
985410000.0,H-Morocco,A-Tunisia,African Cup of Nations qualification,F,0.5161290322580645,0.5096153846153846,Home
985410000.0,H-Norway,A-Poland,FIFA World Cup qualification,F,0.4473684210526316,0.40229885057471265,Away
985410000.0,H-Scotland,A-Belgium,FIFA World Cup qualification,F,0.2,0.4027777777777778,Tie
985410000.0,H-Senegal,A-Uganda,African Cup of Nations qualification,F,0.3163265306122449,0.25,Home
985410000.0,H-Serbia,A-Switzerland,FIFA World Cup qualification,T,0.5571428571428572,0.3684210526315789,Tie
985410000.0,H-Spain,A-Liechtenstein,FIFA World Cup qualification,F,0.6097560975609756,0.0,Home
985496400.0,H-Costa Rica,A-Trinidad and Tobago,FIFA World Cup qualification,F,0.38202247191011235,0.22727272727272727,Home
985496400.0,H-Ghana,A-DR Congo,African Cup of Nations qualification,F,0.38235294117647056,0.4,Home
985496400.0,H-Mexico,A-Jamaica,FIFA World Cup qualification,F,0.4642857142857143,0.19047619047619047,Home
985496400.0,H-Qatar,A-Hong Kong,FIFA World Cup qualification,F,0.4470588235294118,0.0,Home
985755600.0,H-Albania,A-England,FIFA World Cup qualification,F,0.0,0.4642857142857143,Away
985755600.0,H-Argentina,A-Venezuela,FIFA World Cup qualification,F,0.5480769230769231,0.09090909090909091,Home
985755600.0,H-Czech Republic,A-Denmark,FIFA World Cup qualification,F,0.32432432432432434,0.5256410256410257,Tie
985755600.0,H-Ecuador,A-Brazil,FIFA World Cup qualification,F,0.40860215053763443,0.6906474820143885,Home
985755600.0,H-Greece,A-Germany,FIFA World Cup qualification,F,0.13636363636363635,0.6132075471698113,Away
985755600.0,H-Honduras,A-United States,FIFA World Cup qualification,F,0.20833333333333334,0.41216216216216217,Away
985755600.0,H-Poland,A-Armenia,FIFA World Cup qualification,F,0.4090909090909091,0.0,Home
985755600.0,H-Portugal,A-Netherlands,FIFA World Cup qualification,F,0.6142857142857143,0.5172413793103449,Tie
985755600.0,H-Slovenia,A-Serbia,FIFA World Cup qualification,F,0.11764705882352941,0.5492957746478874,Tie
985755600.0,H-Spain,A-France,Friendly,F,0.6144578313253012,0.6483516483516484,Home
985755600.0,H-Switzerland,A-Luxembourg,FIFA World Cup qualification,F,0.36363636363636365,0.0,Home
985755600.0,H-Uruguay,A-Paraguay,FIFA World Cup qualification,F,0.39759036144578314,0.3409090909090909,Away
985755600.0,H-Wales,A-Ukraine,FIFA World Cup qualification,F,0.2653061224489796,0.21052631578947367,Tie
986788800.0,H-Australia,A-Tonga,FIFA World Cup qualification,F,0.5064935064935064,0.0,Home
986961600.0,H-Australia,A-American Samoa,FIFA World Cup qualification,F,0.5194805194805194,0.0,Home
986961600.0,H-Mexico,A-Chile,Friendly,F,0.463855421686747,0.34782608695652173,Home
987220800.0,H-Australia,A-Fiji,FIFA World Cup qualification,F,0.5256410256410257,0.0,Home
987393600.0,H-Australia,A-Samoa,FIFA World Cup qualification,F,0.5316455696202531,0.0,Home
987825600.0,H-Morocco,A-Namibia,FIFA World Cup qualification,F,0.5164835164835165,0.0,Home
987825600.0,H-Senegal,A-Algeria,FIFA World Cup qualification,F,0.31958762886597936,0.2857142857142857,Home
987912000.0,H-Cameroon,A-Libya,FIFA World Cup qualification,F,0.42391304347826086,0.25,Home
988084800.0,H-Chile,A-Uruguay,FIFA World Cup qualification,F,0.3404255319148936,0.39285714285714285,Away
988084800.0,H-Ecuador,A-Paraguay,FIFA World Cup qualification,F,0.4148936170212766,0.35555555555555557,Home
988084800.0,H-Egypt,A-Canada,Friendly,F,0.2978723404255319,0.373134328358209,Home
988084800.0,H-Iran,A-South Korea,Friendly,T,0.5353535353535354,0.4626865671641791,Away
988171200.0,H-Bolivia,A-Argentina,FIFA World Cup qualification,F,0.25,0.5523809523809524,Tie
988171200.0,H-Brazil,A-Peru,FIFA World Cup qualification,F,0.6857142857142857,0.21428571428571427,Tie
988171200.0,H-Croatia,A-Greece,Friendly,F,0.49333333333333335,0.13043478260869565,Tie
988171200.0,H-Czech Republic,A-Belgium,Friendly,F,0.32432432432432434,0.3972602739726027,Tie
988171200.0,H-Denmark,A-Slovenia,Friendly,F,0.5194805194805194,0.1111111111111111,Home
988171200.0,H-France,A-Portugal,Friendly,F,0.6373626373626373,0.6,Home
988171200.0,H-Netherlands,A-Cyprus,FIFA World Cup qualification,F,0.5172413793103449,0.07142857142857142,Home
988171200.0,H-Poland,A-Scotland,Friendly,F,0.40229885057471265,0.2,Tie
988171200.0,H-Serbia,A-Russia,FIFA World Cup qualification,T,0.5416666666666666,0.4,Away
988171200.0,H-Spain,A-Japan,Friendly,F,0.6144578313253012,0.4528301886792453,Home
988171200.0,H-Switzerland,A-Sweden,Friendly,F,0.35526315789473684,0.35135135135135137,Away
988171200.0,H-Trinidad and Tobago,A-Mexico,FIFA World Cup qualification,F,0.21739130434782608,0.46060606060606063,Tie
988171200.0,H-United States,A-Costa Rica,FIFA World Cup qualification,F,0.4189189189189189,0.3888888888888889,Home
988257600.0,H-Canada,A-Iran,Friendly,T,0.36764705882352944,0.53,Home
988257600.0,H-Egypt,A-South Korea,Friendly,F,0.3125,0.4666666666666667,Away
988948800.0,H-Algeria,A-Morocco,FIFA World Cup qualification,F,0.26666666666666666,0.5217391304347826,Away
989035200.0,H-Madagascar,A-Tunisia,FIFA World Cup qualification,F,0.0,0.5047619047619047,Away
989035200.0,H-Sierra Leone,A-Ghana,FIFA World Cup qualification,F,0.3076923076923077,0.39603960396039606,Tie
989121600.0,H-Angola,A-Cameroon,FIFA World Cup qualification,F,0.125,0.43010752688172044,Home
989121600.0,H-Egypt,A-Senegal,FIFA World Cup qualification,F,0.30612244897959184,0.32653061224489793,Home
990331200.0,H-Tunisia,A-Ivory Coast,FIFA World Cup qualification,F,0.5094339622641509,0.47058823529411764,Tie
990590400.0,H-Costa Rica,A-Belize,UNCAF Cup,T,0.38461538461538464,0.0,Home
990763200.0,H-England,A-Mexico,Friendly,F,0.4878048780487805,0.45454545454545453,Home
990763200.0,H-South Korea,A-Cameroon,Friendly,F,0.4621212121212121,0.425531914893617,Tie
990936000.0,H-Costa Rica,A-Guatemala,UNCAF Cup,T,0.391304347826087,0.08333333333333333,Tie
991108800.0,H-Germany,A-Slovakia,Friendly,F,0.6132075471698113,0.13043478260869565,Home
991195200.0,H-South Korea,A-France,Confederations Cup,F,0.45038167938931295,0.6413043478260869,Away
991195200.0,H-Mexico,A-Australia,Confederations Cup,T,0.45180722891566266,0.5256410256410257,Away
991195200.0,H-Panama,A-Costa Rica,UNCAF Cup,T,0.0,0.3870967741935484,Away
991281600.0,H-Brazil,A-Cameroon,Confederations Cup,T,0.6785714285714286,0.42105263157894735,Home
991281600.0,H-Japan,A-Canada,Confederations Cup,F,0.44761904761904764,0.38235294117647056,Home
991368000.0,H-Australia,A-France,Confederations Cup,T,0.5316455696202531,0.6451612903225806,Home
991368000.0,H-Guatemala,A-Costa Rica,UNCAF Cup,T,0.08,0.39361702127659576,Home
991368000.0,H-South Korea,A-Mexico,Confederations Cup,F,0.44274809160305345,0.4457831325301205,Home
991454400.0,H-Belgium,A-Latvia,FIFA World Cup qualification,F,0.3835616438356164,0.0,Home
991454400.0,H-Canada,A-Brazil,Confederations Cup,T,0.37681159420289856,0.6857142857142857,Tie
991454400.0,H-Croatia,A-San Marino,FIFA World Cup qualification,F,0.4868421052631579,0.0,Home
991454400.0,H-Denmark,A-Czech Republic,FIFA World Cup qualification,F,0.5194805194805194,0.3157894736842105,Home
991454400.0,H-Estonia,A-Netherlands,FIFA World Cup qualification,F,0.0,0.5287356321839081,Away
991454400.0,H-Faroe Islands,A-Switzerland,FIFA World Cup qualification,F,0.0,0.35064935064935066,Away
991454400.0,H-Finland,A-Germany,FIFA World Cup qualification,F,0.14285714285714285,0.6226415094339622,Tie
991454400.0,H-Gabon,A-Tunisia,African Cup of Nations qualification,F,0.0625,0.5046728971962616,Tie
991454400.0,H-Republic of Ireland,A-Portugal,FIFA World Cup qualification,F,0.2222222222222222,0.5915492957746479,Tie
991454400.0,H-Japan,A-Cameroon,Confederations Cup,F,0.4528301886792453,0.4166666666666667,Home
991454400.0,H-Kenya,A-Morocco,African Cup of Nations qualification,F,0.0,0.5268817204301075,Tie
991454400.0,H-Peru,A-Ecuador,FIFA World Cup qualification,F,0.21951219512195122,0.41935483870967744,Away
991454400.0,H-Russia,A-Serbia,FIFA World Cup qualification,F,0.4230769230769231,0.5342465753424658,Tie
991454400.0,H-Spain,A-Bosnia and Herzegovina,FIFA World Cup qualification,F,0.6144578313253012,0.09090909090909091,Home
991454400.0,H-Wales,A-Poland,FIFA World Cup qualification,F,0.25,0.3953488372093023,Away
991540800.0,H-Argentina,A-Colombia,FIFA World Cup qualification,F,0.5471698113207547,0.375,Home
991540800.0,H-Costa Rica,A-El Salvador,UNCAF Cup,T,0.3894736842105263,0.16,Tie
991540800.0,H-France,A-Mexico,Confederations Cup,T,0.6382978723404256,0.4431137724550898,Home
991540800.0,H-Gambia,A-Senegal,Friendly,F,0.1,0.32323232323232326,Tie
991540800.0,H-South Korea,A-Australia,Confederations Cup,F,0.45038167938931295,0.5375,Home
991540800.0,H-Zimbabwe,A-Ghana,African Cup of Nations qualification,F,0.25,0.39215686274509803,Away
991627200.0,H-Cameroon,A-Canada,Confederations Cup,T,0.41237113402061853,0.37142857142857144,Home
991627200.0,H-Japan,A-Brazil,Confederations Cup,F,0.45794392523364486,0.6857142857142857,Tie
991800000.0,H-Albania,A-Germany,FIFA World Cup qualification,F,0.0,0.6132075471698113,Away
991800000.0,H-Armenia,A-Poland,FIFA World Cup qualification,F,0.0,0.40229885057471265,Tie
991800000.0,H-Denmark,A-Malta,FIFA World Cup qualification,F,0.5256410256410257,0.10526315789473684,Home
991800000.0,H-Faroe Islands,A-Serbia,FIFA World Cup qualification,F,0.0,0.527027027027027,Away
991800000.0,H-Greece,A-England,FIFA World Cup qualification,F,0.125,0.5061728395061729,Away
991800000.0,H-Israel,A-Spain,FIFA World Cup qualification,F,0.25,0.6190476190476191,Tie
991800000.0,H-Latvia,A-Croatia,FIFA World Cup qualification,F,0.0,0.4935064935064935,Away
991800000.0,H-Portugal,A-Cyprus,FIFA World Cup qualification,F,0.5833333333333334,0.06666666666666667,Home
991800000.0,H-San Marino,A-Belgium,FIFA World Cup qualification,F,0.0,0.3918918918918919,Away
991800000.0,H-Switzerland,A-Slovenia,FIFA World Cup qualification,F,0.358974358974359,0.10526315789473684,Away
991800000.0,H-Ukraine,A-Wales,FIFA World Cup qualification,F,0.2,0.24489795918367346,Tie
991886400.0,H-France,A-Brazil,Confederations Cup,T,0.6421052631578947,0.6808510638297872,Home
991886400.0,H-Japan,A-Australia,Confederations Cup,F,0.4537037037037037,0.5308641975308642,Home
991886400.0,H-United States,A-Ecuador,Friendly,F,0.43661971830985913,0.41935483870967744,Tie
992059200.0,H-Australia,A-Brazil,Confederations Cup,T,0.524390243902439,0.6808510638297872,Home
992145600.0,H-Japan,A-France,Confederations Cup,F,0.45871559633027525,0.6458333333333334,Away
992664000.0,H-Jamaica,A-United States,FIFA World Cup qualification,F,0.18604651162790697,0.4397163120567376,Tie
992664000.0,H-Mexico,A-Costa Rica,FIFA World Cup qualification,F,0.4484848484848485,0.37894736842105264,Away
992664000.0,H-Morocco,A-Gabon,African Cup of Nations qualification,F,0.5212765957446809,0.058823529411764705,Away
993009600.0,H-Costa Rica,A-Jamaica,FIFA World Cup qualification,F,0.3894736842105263,0.18181818181818182,Home
993009600.0,H-Honduras,A-Mexico,FIFA World Cup qualification,F,0.22727272727272727,0.43902439024390244,Home
993009600.0,H-New Zealand,A-Australia,FIFA World Cup qualification,F,0.05263157894736842,0.5301204819277109,Away
993009600.0,H-United States,A-Trinidad and Tobago,FIFA World Cup qualification,F,0.43661971830985913,0.20833333333333334,Home
993355200.0,H-Australia,A-New Zealand,FIFA World Cup qualification,F,0.5357142857142857,0.05,Home
993700800.0,H-Paraguay,A-Serbia,Kirin Cup,T,0.37209302325581395,0.5333333333333333,Home
993873600.0,H-Morocco,A-Egypt,FIFA World Cup qualification,F,0.5212765957446809,0.2916666666666667,Home
993960000.0,H-Cameroon,A-Togo,FIFA World Cup qualification,F,0.422680412371134,0.2631578947368421,Home
993960000.0,H-Honduras,A-Costa Rica,FIFA World Cup qualification,F,0.2608695652173913,0.4,Away
993960000.0,H-Japan,A-Paraguay,Kirin Cup,F,0.45454545454545453,0.38636363636363635,Home
993960000.0,H-Liberia,A-Ghana,FIFA World Cup qualification,F,0.2727272727272727,0.39805825242718446,Away
993960000.0,H-Mexico,A-United States,FIFA World Cup qualification,F,0.43558282208588955,0.43661971830985913,Home
993960000.0,H-Tunisia,A-Congo,FIFA World Cup qualification,F,0.5,0.0,Home
993960000.0,H-Uruguay,A-Brazil,FIFA World Cup qualification,F,0.4074074074074074,0.6834532374100719,Home
994046400.0,H-El Salvador,A-Ecuador,Friendly,T,0.15384615384615385,0.4044943820224719,Away
994219200.0,H-Japan,A-Serbia,Kirin Cup,F,0.4594594594594595,0.5263157894736842,Home
994478400.0,H-Honduras,A-Ecuador,Friendly,T,0.25,0.4111111111111111,Tie
994737600.0,H-Singapore,A-Saudi Arabia,Friendly,F,0.0,0.5298013245033113,Away
994824000.0,H-Ecuador,A-Chile,Copa América,T,0.4111111111111111,0.30434782608695654,Away
994910400.0,H-Brazil,A-Mexico,Copa América,T,0.6811594202898551,0.43478260869565216,Away
994996800.0,H-Bolivia,A-Uruguay,Copa América,T,0.2619047619047619,0.4,Away
994996800.0,H-Honduras,A-Costa Rica,Copa América,T,0.25,0.41304347826086957,Away
995083200.0,H-Colombia,A-Ecuador,Copa América,F,0.36538461538461536,0.4065934065934066,Home
995083200.0,H-Senegal,A-Morocco,FIFA World Cup qualification,F,0.31958762886597936,0.5268817204301075,Home
995083200.0,H-Zambia,A-Cameroon,FIFA World Cup qualification,F,0.2962962962962963,0.4166666666666667,Tie
995169600.0,H-Brazil,A-Peru,Copa América,T,0.6762589928057554,0.23684210526315788,Home
995169600.0,H-DR Congo,A-Tunisia,FIFA World Cup qualification,F,0.36363636363636365,0.5045871559633027,Away
995169600.0,H-Ghana,A-Sudan,FIFA World Cup qualification,F,0.40384615384615385,0.25,Home
995169600.0,H-Paraguay,A-Mexico,Copa América,T,0.38636363636363635,0.43478260869565216,Tie
995256000.0,H-Uruguay,A-Costa Rica,Copa América,T,0.4,0.42391304347826086,Tie
995342400.0,H-Ecuador,A-Venezuela,Copa América,T,0.40217391304347827,0.1,Home
995428800.0,H-Brazil,A-Paraguay,Copa América,T,0.6834532374100719,0.37777777777777777,Home
995428800.0,H-Peru,A-Mexico,Copa América,T,0.23076923076923078,0.42857142857142855,Home
995515200.0,H-Bolivia,A-Costa Rica,Copa América,T,0.23809523809523808,0.41935483870967744,Away
995515200.0,H-Honduras,A-Uruguay,Copa América,T,0.24,0.3950617283950617,Home
995515200.0,H-Malaysia,A-Saudi Arabia,Friendly,F,0.0,0.5328947368421053,Away
995688000.0,H-Namibia,A-Senegal,FIFA World Cup qualification,F,0.0,0.32989690721649484,Away
995774400.0,H-Bosnia and Herzegovina,A-Iran,Friendly,F,0.08333333333333333,0.5054945054945055,Tie
995774400.0,H-Chile,A-Mexico,Copa América,T,0.3191489361702128,0.42592592592592593,Away
995774400.0,H-Uruguay,A-Costa Rica,Copa América,T,0.3902439024390244,0.425531914893617,Home
995860800.0,H-Brazil,A-Honduras,Copa América,T,0.6834532374100719,0.2692307692307692,Away
995860800.0,H-Saudi Arabia,A-North Korea,Friendly,T,0.5359477124183006,0.0,Home
995947200.0,H-North Macedonia,A-Qatar,Friendly,T,0.0,0.4358974358974359,Away
996033600.0,H-Mexico,A-Uruguay,Copa América,T,0.4294478527607362,0.4024390243902439,Home
996379200.0,H-Uruguay,A-Honduras,Copa América,T,0.39759036144578314,0.2962962962962963,Tie
996379200.0,H-Colombia,A-Mexico,Copa América,F,0.37735849056603776,0.4329268292682927,Home
996379200.0,H-Nigeria,A-Ghana,FIFA World Cup qualification,F,0.2916666666666667,0.40384615384615385,Home
996638400.0,H-Qatar,A-Iran,Friendly,F,0.4430379746835443,0.5,Home
996638400.0,H-Saudi Arabia,A-North Macedonia,Friendly,F,0.538961038961039,0.0,Tie
996984000.0,H-Saudi Arabia,A-Qatar,Friendly,F,0.535483870967742,0.45,Away
997243200.0,H-Iran,A-Oman,Friendly,F,0.4946236559139785,0.17647058823529413,Home
997243200.0,H-United Arab Emirates,A-Saudi Arabia,Friendly,T,0.2,0.532051282051282,Away
997329600.0,H-Brazil,A-Panama,Friendly,F,0.6884057971014492,0.0,Home
997416000.0,H-Iran,A-Bosnia and Herzegovina,Friendly,F,0.5,0.07692307692307693,Home
997416000.0,H-Qatar,A-Bahrain,Friendly,F,0.4567901234567901,0.2222222222222222,Tie
997761600.0,H-Venezuela,A-Uruguay,FIFA World Cup qualification,F,0.10344827586206896,0.4024390243902439,Home
997848000.0,H-Austria,A-Switzerland,Friendly,F,0.3125,0.34615384615384615,Away
997848000.0,H-Brazil,A-Paraguay,FIFA World Cup qualification,F,0.6884057971014492,0.37777777777777777,Home
997848000.0,H-Czech Republic,A-South Korea,Friendly,F,0.2972972972972973,0.4566929133858268,Home
997848000.0,H-Ecuador,A-Argentina,FIFA World Cup qualification,F,0.4157303370786517,0.5567010309278351,Away
997848000.0,H-England,A-Netherlands,Friendly,F,0.5185185185185185,0.5340909090909091,Away
997848000.0,H-Finland,A-Belgium,Friendly,F,0.13636363636363635,0.4,Home
997848000.0,H-France,A-Denmark,Friendly,F,0.6526315789473685,0.5316455696202531,Home
997848000.0,H-Hungary,A-Germany,Friendly,F,0.07692307692307693,0.6132075471698113,Away
997848000.0,H-Iceland,A-Poland,Friendly,F,0.07692307692307693,0.3977272727272727,Tie
997848000.0,H-Republic of Ireland,A-Croatia,Friendly,F,0.21428571428571427,0.4935064935064935,Tie
997848000.0,H-Japan,A-Australia,Friendly,F,0.4642857142857143,0.5421686746987951,Home
997848000.0,H-Portugal,A-Moldova,Friendly,F,0.5833333333333334,0.08333333333333333,Home
997848000.0,H-Serbia,A-Faroe Islands,FIFA World Cup qualification,T,0.5194805194805194,0.0,Home
997848000.0,H-Slovakia,A-Iran,Friendly,F,0.125,0.5052631578947369,Away
997934400.0,H-Qatar,A-Oman,FIFA World Cup qualification,F,0.45121951219512196,0.16666666666666666,Tie
998020800.0,H-Saudi Arabia,A-Bahrain,FIFA World Cup qualification,F,0.535031847133758,0.2,Tie
998539200.0,H-Mexico,A-Liberia,Friendly,F,0.4329268292682927,0.2727272727272727,Home
998625600.0,H-Iran,A-Saudi Arabia,FIFA World Cup qualification,F,0.5104166666666666,0.5316455696202531,Home
998798400.0,H-Uzbekistan,A-Qatar,FIFA World Cup qualification,F,0.0,0.4457831325301205,Home
999230400.0,H-Saudi Arabia,A-Iraq,FIFA World Cup qualification,T,0.5283018867924528,0.25,Home
999230400.0,H-United Arab Emirates,A-Qatar,FIFA World Cup qualification,F,0.1935483870967742,0.44047619047619047,Away
999316800.0,H-Andorra,A-Portugal,FIFA World Cup qualification,T,0.0,0.5833333333333334,Away
999316800.0,H-Chile,A-France,Friendly,F,0.3191489361702128,0.6526315789473685,Home
999316800.0,H-Denmark,A-Northern Ireland,FIFA World Cup qualification,F,0.5128205128205128,0.10526315789473684,Tie
999316800.0,H-Germany,A-England,FIFA World Cup qualification,F,0.616822429906542,0.5061728395061729,Away
999316800.0,H-Republic of Ireland,A-Netherlands,FIFA World Cup qualification,F,0.20689655172413793,0.5393258426966292,Home
999316800.0,H-Poland,A-Norway,FIFA World Cup qualification,F,0.3977272727272727,0.4166666666666667,Home
999316800.0,H-Scotland,A-Croatia,FIFA World Cup qualification,F,0.2,0.48717948717948717,Tie
999316800.0,H-Spain,A-Austria,FIFA World Cup qualification,F,0.6071428571428571,0.29411764705882354,Home
999316800.0,H-Switzerland,A-Serbia,FIFA World Cup qualification,F,0.358974358974359,0.5256410256410257,Away
999316800.0,H-Thailand,A-Iran,FIFA World Cup qualification,F,0.16666666666666666,0.5154639175257731,Tie
999316800.0,H-Trinidad and Tobago,A-Costa Rica,FIFA World Cup qualification,F,0.2,0.42105263157894735,Away
999316800.0,H-United States,A-Honduras,FIFA World Cup qualification,F,0.4233576642335766,0.2857142857142857,Away
999316800.0,H-Wales,A-Armenia,FIFA World Cup qualification,F,0.24489795918367346,0.0,Tie
999403200.0,H-Jamaica,A-Mexico,FIFA World Cup qualification,F,0.1951219512195122,0.43636363636363634,Away
999576000.0,H-Peru,A-Uruguay,FIFA World Cup qualification,F,0.2631578947368421,0.375,Away
999662400.0,H-Argentina,A-Brazil,FIFA World Cup qualification,F,0.5729166666666666,0.6861313868613139,Home
999662400.0,H-Belarus,A-Poland,FIFA World Cup qualification,F,0.16666666666666666,0.4044943820224719,Home
999662400.0,H-Belgium,A-Scotland,FIFA World Cup qualification,F,0.39473684210526316,0.19230769230769232,Home
999662400.0,H-Bulgaria,A-Denmark,FIFA World Cup qualification,F,0.34615384615384615,0.5063291139240507,Away
999662400.0,H-Colombia,A-Ecuador,FIFA World Cup qualification,F,0.36538461538461536,0.42045454545454547,Tie
999662400.0,H-Costa Rica,A-United States,FIFA World Cup qualification,F,0.4270833333333333,0.42028985507246375,Home
999662400.0,H-Cyprus,A-Portugal,FIFA World Cup qualification,F,0.0625,0.589041095890411,Away
999662400.0,H-England,A-Albania,FIFA World Cup qualification,F,0.5121951219512195,0.0,Home
999662400.0,H-Italy,A-Morocco,Friendly,F,0.38461538461538464,0.5161290322580645,Home
999662400.0,H-Liechtenstein,A-Spain,FIFA World Cup qualification,F,0.0,0.611764705882353,Away
999662400.0,H-Luxembourg,A-Switzerland,FIFA World Cup qualification,F,0.0,0.35443037974683544,Away
999662400.0,H-Mexico,A-Trinidad and Tobago,FIFA World Cup qualification,F,0.4397590361445783,0.19230769230769232,Home
999662400.0,H-Netherlands,A-Estonia,FIFA World Cup qualification,F,0.5333333333333333,0.0,Home
999662400.0,H-Norway,A-Wales,FIFA World Cup qualification,F,0.40540540540540543,0.24,Home
999662400.0,H-San Marino,A-Croatia,FIFA World Cup qualification,F,0.0,0.4810126582278481,Away
999662400.0,H-Serbia,A-Slovenia,FIFA World Cup qualification,T,0.5316455696202531,0.15,Tie
999835200.0,H-Iraq,A-Iran,FIFA World Cup qualification,F,0.2222222222222222,0.5102040816326531,Away
999835200.0,H-Qatar,A-China PR,FIFA World Cup qualification,F,0.4470588235294118,0.1,Tie
999835200.0,H-Saudi Arabia,A-United Arab Emirates,Friendly,F,0.53125,0.1875,Away
1000353600.0,H-South Korea,A-Nigeria,Friendly,F,0.453125,0.32,Tie
1000440000.0,H-Iran,A-Bahrain,FIFA World Cup qualification,F,0.5151515151515151,0.18181818181818182,Tie
1000440000.0,H-Qatar,A-Iraq,Friendly,F,0.4418604651162791,0.2,Tie
1000526400.0,H-Thailand,A-Saudi Arabia,FIFA World Cup qualification,F,0.17647058823529413,0.5253164556962026,Away
1000612800.0,H-South Korea,A-Nigeria,Friendly,F,0.453125,0.3076923076923077,Home
1001044800.0,H-Bahrain,A-Saudi Arabia,FIFA World Cup qualification,F,0.16666666666666666,0.5253164556962026,Away
1001044800.0,H-Oman,A-Qatar,FIFA World Cup qualification,F,0.15789473684210525,0.4367816091954023,Away
1001649600.0,H-Qatar,A-Uzbekistan,FIFA World Cup qualification,F,0.4431818181818182,0.1,Tie
1001649600.0,H-Saudi Arabia,A-Iran,FIFA World Cup qualification,F,0.5253164556962026,0.51,Tie
1002168000.0,H-Japan,A-Senegal,Friendly,T,0.4642857142857143,0.3473684210526316,Away
1002168000.0,H-Qatar,A-United Arab Emirates,FIFA World Cup qualification,F,0.43820224719101125,0.21212121212121213,Away
1002254400.0,H-Bahrain,A-Qatar,Friendly,F,0.15384615384615385,0.43333333333333335,Home
1002254400.0,H-Iran,A-Thailand,FIFA World Cup qualification,F,0.504950495049505,0.16666666666666666,Home
1002254400.0,H-Iraq,A-Saudi Arabia,FIFA World Cup qualification,T,0.18181818181818182,0.5220125786163522,Away
1002340800.0,H-Bolivia,A-Ecuador,FIFA World Cup qualification,F,0.21052631578947367,0.42045454545454547,Away
1002340800.0,H-Croatia,A-Belgium,FIFA World Cup qualification,F,0.4875,0.4,Home
1002340800.0,H-Denmark,A-Iceland,FIFA World Cup qualification,F,0.5063291139240507,0.07692307692307693,Home
1002340800.0,H-England,A-Greece,FIFA World Cup qualification,F,0.524390243902439,0.12,Tie
1002340800.0,H-France,A-Algeria,Friendly,F,0.6526315789473685,0.2,Home
1002340800.0,H-Germany,A-Finland,FIFA World Cup qualification,F,0.6132075471698113,0.18181818181818182,Tie
1002340800.0,H-Netherlands,A-Andorra,FIFA World Cup qualification,F,0.5280898876404494,0.0,Home
1002340800.0,H-Poland,A-Ukraine,FIFA World Cup qualification,F,0.41379310344827586,0.2,Tie
1002340800.0,H-Portugal,A-Estonia,FIFA World Cup qualification,F,0.589041095890411,0.0,Home
1002340800.0,H-Russia,A-Switzerland,FIFA World Cup qualification,F,0.44,0.3670886075949367,Home
1002340800.0,H-Serbia,A-Luxembourg,FIFA World Cup qualification,T,0.525,0.0,Home
1002340800.0,H-Wales,A-Belarus,FIFA World Cup qualification,F,0.22,0.23076923076923078,Home
1002427200.0,H-Brazil,A-Chile,FIFA World Cup qualification,F,0.6788321167883211,0.3333333333333333,Home
1002427200.0,H-Costa Rica,A-Mexico,FIFA World Cup qualification,F,0.43157894736842106,0.44171779141104295,Tie
1002427200.0,H-Japan,A-Nigeria,Friendly,T,0.4642857142857143,0.2962962962962963,Tie
1002427200.0,H-Paraguay,A-Argentina,FIFA World Cup qualification,F,0.37777777777777777,0.5773195876288659,Tie
1002427200.0,H-Uruguay,A-Colombia,FIFA World Cup qualification,F,0.3924050632911392,0.3584905660377358,Tie
1002427200.0,H-United States,A-Jamaica,FIFA World Cup qualification,F,0.4233576642335766,0.19047619047619047,Home
1002859200.0,H-Gambia,A-Morocco,Friendly,T,0.09090909090909091,0.4945054945054945,Away
